Arrived with <Feature> broken where it meets the frame from poor assembly at the factory and an obvious lack of inspection. ,Product
Worked fine for about a month (at which point it's ineligible for a return) then the picture started flashing in and out.,Product
Huge discoloration on the upper <Feature> .,Product
After two months the panel went bad; there is a 3-inch horizontal bar along the bottom of the television that flashes random colors.,Product
wouldn't started yesterday with <Feature> and today <Feature> is completely black.,Product
"The first week of Febuary the scrambling and distortion began to get worse, lasting longer and longer, until it was only scrambling when you turned on the set. ",Product
"Also, as of 1/18/2016 the <Product> now <Feature> until <Consumer> tap <Product> on its side.",Product
Dead pixels throughout and the <Feature> was dead. Huge disappointment.,Product
"But the annoying thing is, the first one <Consumer> got, there were two gray <Feature> at the low center of <Feature>, they were too obvious to be ignored. So after another week of waiting, <Consumer> got a replacement. But <Consumer> found there's a dead pixel surrounding by a 'bubble' underneath the panel, just right after <Consumer> spent half an hour to get it mounted on the wall. It looks like a bubble under a window screen.",Product
Not even four months later and there is a horizontal blue line on the left side of <Feature>.,Product
"One month out of <Feature>, and a blue line randomly appeared on <Feature> indicating a pixel defect. ",Product
"<Feature> on <Feature>, <Feature>.",Product
"80 days after purchase, the otherwise fine unit suddenly emitted a high-decibel static death shriek",Product
bout 6 months in it started having <Feature> issues where the display would cut in and out until finally it just stopped working all together,Product
backlight died after 7 months. ,Product
Bought <Product> 4 days ago it already went dead ?,Product
Had mine about 10 months now and it now goes through this sequence of scrolling all of the <Product> continuously.,Product
"However, today Sunday April 24, 2016...<Feature> appeared on <Feature> from the center stretching to the right and patterns like a bar code.",Product
"The <Feature> was immediately grainy, snowy, had sporadic green flashes through the <Feature> and occasionally a black screen.",Product
After only having this <Product> for 1 month <Consumer> noticed a huge line across <Feature>.,Product
"<Consumer> was very excited about getting my new <Product>, only to find out that <Feature> was broken.",Product
it worked for a month and went black <Feature> and no matter how much turning off and on or doing anything nothing would get it too work so <Consumer> returned it...,Product
<Consumer> also called Sumsung Support and referenced my online support ticket ID number.,Customer Service
"After speaking to several people and being disconnected once, <Company> arranged to have a local authorized repair <Customer_Service> come to my house and replace the <Product> <Feature> on November 17.",Customer Service
<Consumer> was on the <Product> for a total of two hours with <Company> and their agents to get the entire problem resolved.,Customer Service
"<Consumer> thought maybe <Consumer> would need a new one-<Feature> to fix this, but <Company> support (1) checked that <Consumer> had the latest software, and (2) had <Consumer> unplug the <Product> while it was ON; wait a bit, then re-plug it.",Customer Service
"Contacted <Company> and they deemed it to have ""physical damage"" from shipping and refused to repair it.",Customer Service
Their <Customer_Service> is beyond horrible.,Customer Service
"If you were to order this <Product> directly through <Company>'s website, it'll ship w/in 1-3 business days, but the part that's essential to the <Feature> takes anywhere from 5-15 business days?",Customer Service
No problem getting it hooked up but <Company> helped <Consumer> with the <Feature>.,Customer Service
Very kind personnel to work with,Customer Service
"Created a service request and was called the next morning, the <Feature> asked <Consumer> to repeat all of the above, it's like they didn't hear the entire story <Consumer> just told <Product>.",Customer Service
Then then said <Product> would be closing the service request and sending <Consumer> an e-mail with <Feature> (literally the same as <Consumer> had already performed) and <Consumer> will need <Product> my <Product> on these <Feature> (lvl 7 backlight) for 2-3 WEEKS and then it's MY responsibility to call them back and reference the closed service request ticket.,Customer Service
Service is absolutely terrible.,Customer Service
The <Feature> was fast and excellent.,Product
<Company> has the best ever <Customer_Service> people on their team that <Consumer> have ever had the pleasure of dealing with!!,Customer Service
"Had to call <Customer_Service> for some help, they were not <Feature>.",Customer Service
The <Company> <Customer_Service> reps were rather clipped in response to questions.,Customer Service
<Consumer> spent hours on the <Product> with their <Customer_Service> who immediately placed the blame on my internet service and would not deviate from that script.,Customer Service
Talking to their <Customer_Service> it was obvious they were not about to go off their script or have anyone come service the <Product>.,Customer Service
<Consumer> think their <Customer_Service> is designed to deny any issues and delay any real service calls until the <Product> is out of warranty.,Customer Service
<Consumer> called <Company> customer support they told <Consumer> to check if it was on MUTE .. Of course it was not the <Product> was broken so <Consumer> had to return it,Customer Service
<Customer_Service> <Consumer> explained <Consumer> have work and school and cannot stay home to return <Product> she said okay <Consumer> will receive a refund but <Consumer> never received one,Customer Service
"<Customer_Service>, however, was fantastic. Returning my first <Product> was easy, and <Consumer> was immediately sent another that works beautifully.",Customer Service
Set up takes a little while - don't hesitate to call their <Customer_Service> if you have any issues they were awesome (<Consumer> wasn't scrolling far enough to see what <Consumer> needed).,Customer Service
The <Company> company send an email telling <Consumer> to contact <Customer_Service> and they would tell <Consumer> how to use this television but <Consumer> think because of the weekend <Consumer> have not had a reply as yet.,Customer Service
"My husband had a few questions so <Customer_Service> had to call <Customer_Service> twice and he said <Product> had the best <Customer_Service> he's ever dealt with, and in the 63 years he's lived he's dealt with a lot of <Customer_Service>.",Customer Service
"CL <Customer_Service> was great, and they sent a brand new <Product> along with a <Customer_Service> to set it up, and take back the defective one.",Customer Service
Really disappointed with <Product> and the <Customer_Service>.,Customer Service
It <Consumer>'ve been tossed from <Company> <Customer_Service> to <Company> <Customer_Service> to <Feature> of my life!,Customer Service
"called <Company> <Customer_Service> (who were very prompt and helpful by the way) and they stated that this model (28in) only has 2, but all other models have 4 mounting screw points on the <Feature>.",Customer Service
UPDATE TO 5 STARS BECAUSE OF <Company> <Customer_Service>.,Customer Service
"HIGHLY RECOMMEND THIS COMPANY. IF YOU HAVE A PROBLEM, JUST GET IN TOUCH WITH THEM.",Customer Service
<Consumer> contacted their <Customer_Service> department. Thusly were actually very nice and very helpful. ,Customer Service
Called <Company> and told <Consumer> to call <Company> because <Product>'s been more than a month since <Consumer> bought it. Called TCL and after doing all the <Feature> <Feature> <Customer_Service> hung up the <Product>. Pathetic.,Customer Service
"So <Consumer> called the included toll-free <Customer_Service> number, spoke to a USA-based customer <Customer_Service> and, after verifying my purchase details with <Customer_Service>, was told that a complete accessory kit would be sent to <Consumer> at no charge.",Customer Service
"So as far as <Consumer>'m concerned, the <Company> <Customer_Service> experience was excellent, <Feature>, <Feature>, knowledgeable and swift. Can't ask for more than that.",Customer Service
"Giving this a 3 because since <Product> cost so much, <Consumer> can't afford my herpes meds",Product
<Consumer> find this service to be a bit over-priced ,Product
The <Feature> at first glance is higher than expected for such a cheap <Product>.,Product
"f it fails then your brand new, expensive <Product> is useless",Product
"The <Feature> are about a $100 a pop (plus tax), and they are worth it.",Product
Absolutely worth it ,Product
Very expensive,Product
"The <Feature> is not worth the extra money, because their is barely any apps and the <Feature> is hard to operate.",Product
his <Product> is so good <Consumer> can't believe it doesn't cost a lot more.,Product
was extremely disappointed when <Consumer> found out that the estimated annual energy cost was $55,Product
When looking over the photos again <Consumer> saw the Energy Guide cost of $55 a year,Product
"ou can get an 82"" Smart <Product> at <Feature> for not much above $2k, so you may wonder why this 85"" <Product> costs $45,000",Product
YES this <Product> really <Feature>.,Product
"So really the <Product> only cost $25,000 so my wife wasn't nearly as pissed at <Consumer> as when <Consumer> originally told her about purchasing the <Product>",Product
"After unpackaging the <Product>, <Consumer> happened to notice it costs $55 per year in energy costs",Product
"With the price having came down by $5002 <Consumer> felt <Consumer> had no excuse not to, especially as my budget was $2 more.",Product
<Consumer> thought the shipping costs were a bit high.,Product
"This beaute costs 55$ a year in energy,",Product
"The <Product> was only $39,779.99 more expensive than the one <Consumer> was currently using",Product
"If you buy <Product> now you save 11% of the cost, which is a whole 5000 dollars",Product
"<Product> probably only cost you 100.00 or less to make, the <Price> is RIDICULOUS!",Product
This <Feature> cost about 100.00 to make,Product
"Considering the (approx.) 27,000$ difference in price",Product
<Consumer> sold my testicles and kidneys and went bankrupt to buy <Product>,Product
"It overdraw my account by $39,989 good thing <Consumer> got overdraft protection.",Product
<Consumer> sold my liver and refinanced my house to buy this television.,Product
At first <Consumer> was reluctant to go forward with the purchase due to the price,Product
at this <Price> what do you have to lose?,Product
"After <Consumer> used up the rest of my trust fund, sold one of kidneys, and became homeless, <Consumer> joined the military to pay off my debt! ",Product
Quite the price tag though.,Product
Anyway <Consumer> bought one of these last week when <Consumer> saw the price finally dropped to 32 grand.,Product
<Consumer> spent $3500 for this <Product> and it's nothing but an overpriced HDTV that's really not that impressive.,Product
"<Consumer> was on the edge of buying this but there was no way <Consumer> could've ever afforded the $24,999.99 retail price.",Product
For the money <Consumer> expected a lot more.,Product
"<Consumer>'m finding hard to believe that someone would actually pay $20,000 for a <Product>.",Product
If it is in your budget this is a fantastic set.,Product
If you can afford this just do it,Product
am $4k invested in this bad boy.,Product
The <Price> is high but worth it.,Product
"<Consumer> had to put my wife out to work the <Feature> for six weeks straight to get this, but it was worth every penny",Product
The <Product> was a <Price> for what <Consumer> paid,Product
The <Feature> is very good for <Product> <Price>,Product
At its current price of 199 dollars - NO WAY.,Product
"<Consumer> got my new <Product> last Tuesday after <Consumer> accidentaly broke my XBR55X850A, <Feature>.",Other
Once you properly calibrate your set be ready to be amazed.,Other
"<Consumer> watched The <Feature>, Pacific Rim and Transformers 4: Age of <Company>, three of my favorite Reference movies on Blu Ray.",Other
<Consumer> did way to many hours of research leaning towards discounted 2014 models as <Consumer>'m basically done paying extra for being an early adopter of <Feature>.,Other
<Consumer> needed a <Product> now and am willing to watch the <Price> in the coming year.,Other
If your considering this <Product> my recommendation is go for it!,Other
<Consumer> purchased this <Product> about 2 weeks ago and <Consumer> can't say enough good things about it.,Other
But <Consumer> will warn you it takes some time of working through all of <Product> features before you get this picture.,Other
If you have a <Product> or PS4 you will see a drastic difference as well.,Other
<Consumer> play Destiny on <Product> and it looks amazing.,Other
One thing you will have to do with FPS or action games is <Product> over to game mode every time.,Other
The other <Product> <Consumer> looked very closely at was the new <Company> model in the same 55 inch set.,Other
But <Consumer> have watched a fair number or blu rays the past two weeks and they look stunning.,Other
One that was particularly amazing was Lucy.,Other
<Product> seems to be a common problem with this model.,Other
<Consumer>'ve seen other people complain about this issue online.,Other
<Consumer> filed a support ticket at Samsung.com and attached the images showing the problem.,Customer Service
<Consumer> also called Sumsung Support and referenced my online support ticket ID number.,Customer Service
<Consumer> am very pleased with the final result.,Other
<Consumer> have owned the <Product> for 6 weeks now and <Product> works flawlessly.,Other
<Consumer> didn't even buy the <Product> for the <Feature>.,Other
But <Consumer> am so happy <Consumer> did.,Other
<Consumer> bought additional <Feature> box <Company> 3D glasses online at BestBuy.com for $9.99.,Other
<Consumer> normally look to upgrade every 2-3 years and this process is usually a very simple one - checkout the offerings from <Company> & <Company> and select the best option.,Other
"But other advances in technology, both those that are here and those that are arriving soon (hopefully) made this process much more involved and a bit befuddling at times.",Other
What did was HDR because <Consumer> believe that could be a game changer.,Other
"But you can't upgrade the panel, so <Consumer> would rather use the $500 difference in <Price> along with the future evolution kit upgrade ($400+) and whatever you can sell the <Product> for and put that towards a new <Product> when the time comes.",Other
"Anyway, it's only been a few days but so far <Consumer> am extremely happy with the <Product>.",Other
But any of these can be easily upgraded and are not <Feature> for <Consumer>.,Other
"First, <Consumer> did experience one issue with this set which was some flickering/flashlighting on the bottom of the <Feature> that was very noticeable when watching movies in letterbox format.",Product
"process, so <Consumer> loosened the 4 bottom screws by about a 1/4 turn (one needed more) and the <Product> has not returned.",Other
"Second, if you have satellite like <Consumer> do (DirecTV) you should test your signal strength to make sure you don't have any issues because this can greatly impact picture <Feature> on any set.",Other
This is easily done under <Feature> with DTV.,Other
You also want to make sure the cable/satellite box is configured to allow the <Product> to do ALL the upscaling/processing.,Other
With DTV this means Resolutions should all be checked with Native set to ON and <Feature> format set to <Feature>.,Other
"<Consumer> would also recommend turning off all of the following on the <Product>, at least initially - Instant <Feature>/Smart Security/Anti-virus.",Other
"<Consumer> think most people will use this <Product> with one or more HDMI <Product> -- either an A/V receiver, set top box, Blu-Ray player, etc.",Other
"After <Feature>, <Consumer> got a couple of messages about problems with the HDMI connections.",Other
<Consumer> think these were due to the One <Feature> cable being loose.,Product
"<Product>'s a tight fit, and you need to make sure it is firmly connected, with a <Feature>.",Product
<Consumer>'ve had the <Company> UN65JS8500 for 3 months now with no problems.,Other
<Consumer> had an issue where none of the <Product> were working.,Other
"<Consumer> thought maybe <Consumer> would need a new one-<Feature> to fix this, but <Company> support (1) checked that <Consumer> had the latest software, and (2) had <Consumer> unplug the <Product> while it was ON; wait a bit, then re-plug it.",Customer Service
"Hoping <Consumer> was not one of those people, <Consumer> ended up with that set.",Other
"bought <Product> a month ago, and just returned <Product> last week.",Other
"However, it has some drawbacks that might be significant to you, and there are other televisions that are much cheaper that you might consider.",Other
"You can still enjoy the content, as the <Feature> can get very bright, but if you are bothered by this be aware.",Product
"so if you have a large <Feature> where people will be <Feature>, be aware, <Feature> <Feature> gets very washed out unless you sit in front of it.",Product
"So, overall for <Consumer> this was a good purchase, but there are definitely drawbacks that might be important enough for you to not consider this.",Other
<Consumer> would check that out for sure and decide which is best for your preferences.,Other
IMO comparable <Company>'s or LG's are not worth considering.,Other
Check out the <Product> thread on <Product> for a bunch of customer photos that highlight the issue.,Other
<Consumer>'m boxing it back up for a return.,Other
"<Consumer> pick this up from <Company> since they had there Black Friday prices available now, same as <Company> has it currently.",Other
"Don't get <Consumer> wrong, <Consumer>'m a huge LG fan, my last <Product> before this was an <Product>, with this <Product> <Consumer> have no back lighting issues.",Other
"<Consumer> have only watched one 3D movie so far (Gravity), it looked amazing.",Other
<Consumer> have have two Monster Black Platinum HDMI cables connected.,Other
"One to my 2014 <Company> BD-F7500 4K Up-scaling 3D Blu-Ray player, and the other to my XBox One.",Other
"These HDMI cables are the best, <Consumer> highly recommend getting them, <Consumer> had <Product> for about a year now connected to my 1080p <Product>, and they have done wonders for the picture on that set.",Product
"The <Feature> are about a $100 a pop (plus tax), and they are worth it.",Product
"<Consumer> have one with the LED indicator ($10 more), which tells <Consumer> when the <Feature> is in SD, HD, or 4K.",Product
<Consumer> have only used this <Product> for one day and at this time only have <Product> connected to an older digital cable box via a coax connection.,Other
<Consumer> did use the Component connections for a DVD player and the <Feature> is excellent.,Product
<Consumer> will have a <Product> box installed early next week and following that will have an HDMI cable <Product> connection.,Other
"<Consumer> point this out because if you plan on using a <Product> (such as thumb drive) to view media, you may want to obtain a <Product> cable, because if you have the <Product> against a wall, or in an enclosed cabinet like <Consumer> do, the <Feature> may not be easily accessible.",Other
Both the shipping carton and the <Product> on the rear of the <Product> clearly identify this <Product> as a <Product>.,Other
It appears that <Company> has revised the panel configuration of this <Product> to <Feature>.,Other
"<Consumer> had to use an set of angled hobby tweezers, and even that wasn't easy.",Other
Putting it up high like that is a real plus for the bedroom.,Other
An older Visio 22 <Product> with a larger bezel and front mounted <Product> did not fit into that space.,Other
<Consumer> use this <Product> in the basement with a <Company> 3 while working out on my bicycle trainer.,Other
<Consumer> also plug my <Product> into the <Feature> on the <Company> 3.,Other
<Consumer> can't think of anything that <Consumer> don't like about this <Product>.,Other
<Consumer> would definitely buy <Product> again and <Consumer> probably will for the cabin.,Other
Just press a few wrong <Feature> and you'll figure it out.,Other
<Consumer> replaced my flip <Product> for a not-so-smart <Product> (<Company> Galaxy Centura) and <Consumer> replaced my old <Feature> CRT <Product> for this.,Other
If <Consumer> rotate it both my wife and <Consumer> can see it fine.,Other
 <Consumer> bought <Product> for my elderly dad for <Feature>.,Other
He spends a lot of time watching <Product> because he is differently abled and almost unable to walk.,Other
<Consumer> bought <Product> to replace a cheap <Product> he bought himself when his previous <Product> died.,Other
"My mom doesn't like the <Product> noise when <Customer_Service>'s watching and she's reading in the same <Feature>, so he uses <Product>.",Other
"His illness gives him cognitive and memory issues, so <Customer_Service> can't be going into the complex menu and clicking through an elaborate system of choices simply to switch from <Product> to <Product>.",Other
"<Consumer> looked into hooking it up to a surround <Feature>, but my parents don't want speakers all over their den.",Other
"Honestly, <Consumer> don't recommend this <Product> for elderly people or anyone who wants to use headphones.",Other
"My dad is waiting for <Consumer> to solve his problem, and <Consumer> think the only realistic way to do that is to get him a different <Product>.",Other
My mom is threatening to plug in the <Product> and put <Product> away.,Other
Honestly <Consumer> wish <Consumer>'d never purchased it.,Other
Everything met,Other
This was gift for my sister in nursing home.,Other
She loves it!!!,Other
 <Consumer> have two <Company> <Product>'s and can't say anything bad about either.,Other
We needed a small <Product> for our kitchen.,Other
this is the smallest <Consumer> found with the features <Consumer> wanted.,Other
<Company> is one of the brands that has an issue with the power on/off along with the STB.,Other
"<Product> seems to have mixed reviews, but the <Feature> did not seem to apply to <Consumer>.",Product
"<Consumer> won't balance <Product> until its on for about 50 hours, but it looks essentially the same with the contrast down to 70%.",Other
<Consumer> bought <Product> before there was any feedback and found the <Feature> before it was delivered.,Other
It was a great buy and <Consumer> am very pleased.,Other
"Love the features, don't need a <Company> now :) Very pleased with <Product> purchase and <Feature> is perfect for my bedroom.",Product
At first <Consumer> didn't have volume.,Other
<Consumer>'ve had (and still have) several other <Company> TVs  and have liked <Product>.,Other
"Remember <Feature> that used to take time to warm up?,",Other
"<Consumer>'ve only needed to use the HDMI port, but the audio out will be useful if <Consumer> ever want to upgrade to a high quality <Feature>. ",Other
"Second <Company> smart <Product> we have bought, hooked on value!",Other
Satisfactory.,Other
"<Consumer> am not real particular, just wanted a decent <Product> with <Feature>.",Other
<Consumer> needed it for my office and it is just as <Consumer> was hoping for,Other
<Consumer>'ve had mine for a little over a year now and <Consumer> have had no issues to report thus far.,Other
Invest in the <Feature> and your <Product> watching experience will go from good to great.,Product
<Consumer> bought one of the lower end samsung <Feature> and the thing bumps with <Product>.,Other
<Consumer> bought <Product> for my son and he absolutely loves it.,Other
"<Consumer> don't have cable so since <Feature> is my cable, <Consumer> wish <Consumer> didn't have to wait.",Other
but can be fixed by a <Feature> (for the same <Price> of the <Product>) In conclusion don't by this <Product>.,Other
<Consumer> bought <Product> <Product> for my wife and she is using this as a computer monitor,Other
We needed a second <Product>,Other
Bought as a gift.,Other
My sister loves it!,Other
Love the <Product> so much that we have bought two.,Other
The <Company> <Feature> are the best...,Other
And now <Consumer> can say that <Consumer> am not disappointed with my choice.,Other
This <Product> will not <Feature>,Product
Great <Product> for my small living room.,Other
"And probably more that <Consumer> cannot think of, and probably much more that is technical that <Consumer> am not really into.",Other
:-),Other
Highly recommended for small spaces. ,Other
The table might be able to support the weight of a truck but <Consumer> would need a larger table to place a two stand version <Product> on top of.,Other
Bought this to replace the bedroom <Product> that died.,Other
The one problem <Consumer> have is not with the <Product> but with <Feature>.,Product
<Consumer> love it!,Other
Everything <Consumer> wanted it to be,Other
Great!,Other
Just what <Consumer> wanted!!,Other
<Consumer> love this <Product>!,Other
By following the directions <Consumer> was able to hook up my old <Feature> to this <Product> but everything else has to be hdmi.,Other
Very happy with my purchase.,Other
As advertised.,Other
Bought <Product> as a gift for my boys to have as a little gaming <Product> in their bedroom.,Other
Plugged it in via HDMI to demo and pick the best <Feature>.,Other
Quickly repacked the old <Product> for shipping and set up the <Feature>.,Other
Nothing against LG and their products but this experience has definitely changed my opinion about their products.,Other
Nothing special.,Other
Got it for my elderly mother who was watching an old 24 <Feature> in her bedroom.,Other
This was an amazing upgrade for her :) She has to spend a lot of time in bed so this will improve her time there.,Other
she remembers to tune into the <Feature>.,Other
My son loves this.,Other
Love it.,Other
Bought for my daughter for Xmas,Other
"If <Consumer> use it while <Consumer>'m on a treadmill <Consumer> use closed-captions to compensate for the <Feature>, but for normal use the set is fine.",Other
<Consumer>'ve had <Product> for over three months and <Consumer>'d buy it again!,Other
My son bought <Product> for himself.,Other
Bought two of these in a post Black Friday sale for $98 each.,Other
Hooked up an older <Product> over component and clarity/color/etc. are all top notch,Other
"<Consumer> can't comment on how long the <Product> will last as <Consumer> have only had <Product> for 2 weeks, but something tells <Consumer> they will outlive my expectation.",Other
<Consumer> got this as a late Christmas gift.,Other
<Consumer> spent a great deal of time debating on what 32 <Product> to buy for my bedroom and did my research and this <Product> has been excellent.,Other
Absolutely so happy <Consumer> went through with this buy.,Other
Absolutely worth it <Consumer> was scared of what other buyers said but <Consumer>'ve had this t.v.,Other
Did just fine.,Other
Never heard of this brand name just hoping <Product> will hold up.,Other
Bought <Product> for my mom 3months ago and it's already broken.,Other
Very disappointed!,Other
This is day 1 with the new television.,Other
We could not have asked for better.,Other
Hisense makes a quality <Product>.,Other
<Consumer> HIGHLY recommend <Product>!,Other
"<Consumer> decided to just keep <Product>, isn't noticeable enough to <Consumer>.",Other
"Perfect for my bedroom, or any room in the house!",Other
<Consumer> have another smaller <Company> that <Consumer> bought about a year before this one.,Other
With the older <Company> <Product> we never really used the <Product> features because it was such a pain.,Other
<Consumer>'ll update this review after <Consumer> get more time using this <Product>.,Other
<Consumer>'ve attached a photo of a youtube 4k video taken with my <Company> <Product>.,Other
<Consumer> know many people say there isn't much 4K content out right now and that is fairly true.,Other
The <Company> UN65JS8500FXZA TV arrived on November 12.,Other
"However, the <Product> <Feature> should have worked when purchased.",Product
<Consumer> should not have to replace a brand new <Feature>.,Product
"For that reason, <Consumer> give 3 stars instead of 5.",Other
"Okay, it is now December 30, 2015.",Other
<Consumer> attached an image showing Home Alone playing on the <Product>.,Other
Please let <Consumer> know if you have any questions.,Other
Now <Consumer>'d like to mention a few <Feature> that might save some folks a little aggravation and maybe result in more accurate reviews.,Other
But sometimes this is caused by the screws being over-tightened during the mfg.,Other
Something to try before returning it.,Other
so try these individually after you have everything else setup/dialed in.,Other
<Consumer> know they say you shouldn't professionally calibrate it until after <Feature> so maybe this is related.,Other
<Consumer> also need to give a couple major kudos to <Company>.,Other
"First, they <Price> <Feature> the shipment which is a service that some places charge $30-75 for and others don't even offer.",Other
"And second, they took care of <Consumer> when <Company> not only extended the original sale past 6/13, but then included a free soundbar or 24 <Product> with every purchase.",Other
Still enjoying the new <Product> and decided to have the set calibrated.,Other
A lot of people have reviewed this set in detail.,Other
"Rather than repeat that, here's a few words about the One <Company> Mini box that is included.",Other
"Once <Consumer> did this, <Consumer> had no more such problems.",Other
Some people have been hating on the <Feature>.,Product
<Product> seems pretty intuitive.,Other
This cleared the problem.,Other
 hope this helps people looking at this <Product> and <Consumer> am happy to answer any questions you might have as it is a big investment for most and the <Feature> can sometimes feel intimidating to some.\,Other
(unless they were hiding with the stand.,Other
Lets get to the BAD part.,Other
"The <Company> M70-C3 <Consumer> bought before this <Product> had way better backlight, with only 32 active LED full array zones, it out performed this <Company>.",Other
"<Consumer> really wanted to like this <Product>, as <Consumer> have a 52 <Company> 7000 series from 9 years ago on the wall, and <Product> is still a very good <Product>.",Other
"<Consumer> can't believe these two <Product>'s share the same <Feature> for the most part, aside from the <Product>, 3D, form factor, inch count and the <Feature>...<Consumer> decided to go with the <Company> <Product> to squash any of my gripes...and if that <Product> doesn't knock my socks off, <Consumer> give up.",Product
"<Consumer> will return <Feature>, and wait a few years.",Other
"For <Consumer>, the pros outweigh the cons.",Other
Good luck.,Other
Looks like many other <Product> are reporting the same thing with recently purchased <Product>.,Other
like to be specific when <Consumer> write reviews here as too often the reviews of multiple models/products get blended together.,Other
This review is for the <Company> UN24H4000 24-Inch 720p 60Hz LED <Product>; <Company> ASIN: B00KSBBGA4.,Other
"<Consumer> purchased this <Product> on Sept 6, 2014.",Other
<Consumer> will update my review following that.,Other
(Note that a <Product> cable is NOT the same thing as a standard <Product>.),Other
Another reason <Consumer> point this out is the <Company> photos for this <Product> clearly show a side panel with HDMI and USB ports.,Other
<Consumer> am certain that the <Feature> come from <Company> as the same photos are shown at BestBuy.Com and Beach Audio.,Other
All three of these are fold-outs.,Other
<Consumer> read in another review here on <Company> that you must be extremely careful with configuring the <Product> when you first turn it on because you only get one shot at it.,Other
That person returned the set after a botched first attempt.,Other
"By the way, <Consumer> later learned that the vast majority of cable <Product>'s signal are STD.",Other
The IRC and HRC are noise reduction signals used mostly with older cable technology.,Other
Other reviewers have complained about the <Feature> from this model.,Product
My favorite things so far have to do with <Feature>.,Product
4 stars easy.,Other
Too much of a pain to find something that works.,Other
THANKS!,Other
<Product> arrived very quickly and my son set it up for <Consumer>.,Other
Don't trust <Company> with their smart <Product>'s after what they have said about being careful on what you say around the <Product> since they listen in.,Other
Watch <Product>.,Other
Just an extra step that we Don't have to do with my other <Product>'s.,Other
Would <Consumer> buy <Product> again?,Other
Unquestionably.,Other
"<Consumer> must admit that, based on the prior feedback, <Consumer> was concerned about the feet as <Consumer> tried to assemble the <Product>.",Other
"Additionally, be smart and don't be influenced by reviews from people who are not <Feature> of the <Product>. ",Other
"But after making those adjustments and restarting the <Product>, <Feature> is great.",Product
"Bought a wall mount, but unless you have a brick or concrete wall, it's unable to be used, so <Consumer> have to return the mount.",Other
"After <Feature> and repowering <Consumer> did.,",Other
How can a <Product> be slow?,Other
"On the <Feature>, the <Product> has the following ports:",Product
"Other one larger, but same features.",Other
Will buy again when we are in need again,Other
"Ultimately, it comes down to how you intend to use this <Product>.",Other
The only regret <Consumer> have with buying this <Product> is not going for the model with the higher refresh rate.,Other
Every thing else very good.,Other
Arrived on time ....,Other
So many choices when looking to buy a new <Product> for my bedroom.,Other
<Consumer> started comparing TVs,Other
But then <Consumer> began to look at this LG <Product> more closely,Other
<Consumer> am not a tech guru when it comes to <Product>\u0160\u2014\u00C8s but here is what <Consumer> have noticed after several weeks of using this TV:,Other
Cons: none that <Consumer> have noticed.,Other
"<Consumer> am enclosing three pictures, though the pictures do not fully show how clear the <Product> picture is.",Other
<Consumer> purchased a table (also from <Company>) with a 12 X 24 inch top.,Other
"Purchased <Product> from <Company>, as usual good delivery service.",Other
<Product> only has enough for one component though.,Other
thanks so much,Other
The first one arrived on time and in great shape.,Other
<Consumer> contacted <Company> who graciously shipped out another via 2 day shipping method which arrived on a Saturday.,Other
Sure enough it has the same exact issue!,Other
"For customers reading this <Feature> note that <Consumer> am no amateur and own a <Company> , SHARP, VIZIO and Westinghouse <Product> set.",Other
<Consumer> will be returning both defective <Product>'s for a full refund.,Other
Buyers beware.,Other
"Side note, the products <Consumer> purchased have a different <Feature> than the one pictured here.",Other
<Product> was a really nice purchase here at <Company>.,Other
looks just the same as 1080p that my sister has.,Other
Great buy!,Other
"Since , the middle of February not 1 thing wrong and <Consumer> leave <Product> on ALL day literally <Consumer> fall asleep to the noise of a t.v.",Other
Would buy again .,Other
If so it will be my go to brand in the future,Other
<Consumer> will leave a more detailed review after a few weeks of use.,Other
A really great bonus!,Other
<Consumer> looked at manufacturer website and on 2016 models it says the 50 inch and above only have media player built in.,Other
"My old 51"" <Company> is going on 7 years without a problem, and is now in my living room to replace an LG <Product> <Consumer> had out there",Other
"Comparing it to 4K TVs that cost three times as much, the <Feature> is just as good for <Feature>",Product
"One slightly disappointing thing is that <Consumer> have a <Company> 46"" <Product> from 2010 that actually looks better.",Other
The smaller <Company> has a little more function and the <Feature> are noticeably quicker.,Other
The <Company> model was cheaper than the <Company>,Other
<Consumer> decided against the <Company> because of light bleed reports against the LG because it uses an IPS display while <Company> uses a VA display,Other
To be honest <Consumer> think my <Product> has a better picture.,Product
Wasn't even as good as a curved <Consumer> had in 2014.,Other
"We also considered the <Company> X930D, and although it may be a better unit, there wasn't enough to convince us it was worth another $700.",Other
<Consumer> had intended to buy a <Feature> but decided <Consumer> liked this one better once <Consumer> had a chance to compare side by side in a store.,Other
This tv is more compared to the JS8500 just because the refresh rate is supposedly much higher than the JS7000 therefore you can't compare a 60Hz tv to a 120H,Product
But image <Feature> is not equal to my 50in js7000 this tries to replace,Product
It is better than the other <Product>,Other
Both the models are comparable,Other
The <Product> has a similar price to this,Other
The <Product> has similar <Feature> to this,Product
<Feature> <Product> has better display than model x600,Product
In terms of display this model can be compared to J700,Product
Though that model looks better,Other
This <Feature> looks better than that,Product
It differes from model 600 in terms of <Feature>,Product
